27866022694420490,10,1,0,99,＊ロッソブルト,8,1019058,
28147497671131146,10,1,0,100,＊ヴェルデブルト,8,1019059,
28428972647841802,10,1,0,101,＊ライブセルラ,8,1019117,
28710447624552458,10,1,0,102,＊バイオセルラ,8,1019116,
28991922601263114,10,1,0,103,＊秋風一葉,8,1019053,
29554872554684426,10,1,0,105,＊イクサコゴウ,8,1019165,
29836347531395082,10,1,0,106,＊オラクル戦隊セイガーズ,13,1019245,
30117822508105738,10,1,0,107,＊ランドルオービット,13,1019240,
30399297484816394,10,1,0,108,＊ランドルミラージュ,13,1019241,
30680772461527050,10,1,0,109,＊ランドルノヴァ,13,1019242,
30962247438237706,10,1,0,110,＊ウォリアーソード,8,1019290,
31243722414948362,10,1,0,111,＊アーレスクリーガ,13,1019052,
31525197391659018,10,1,0,112,＊ネメシスセリカ,13,1019360,
31806672368369674,10,1,0,113,＊スレイヴセリカ,13,1019361,
32369622321790986,10,1,0,115,＊ＸＭ－８　ドゥーム,7,1019428,
32651097298501642,10,1,0,116,＊虹の剣,7,1019429,
32932572275212298,10,1,0,117,＊マルタ・ハーモニー,9,1019430,
33495522228633610,10,1,0,119,＊呪刃エンレイ,13,1019310,
33776997205344266,10,1,0,120,＊天遂リタヴラタ,10,1019387,
34058472182054922,10,1,0,121,＊ロンヴェマキラー,10,1019420,
34621422135476234,10,1,0,123,＊グリッドマンキャリバー,7,1019443,
34902897112186890,10,1,0,124,＊インヴェイドデストロイ,13,1019243,
35184372088897546,10,1,0,125,＊オフスティアライトネス,13,1019244,
35465847065608202,10,1,0,126,＊ゼイネシスアンガジマ,13,1019299,
35747322042318858,10,1,0,127,＊クリファドルサンチマン,13,1019300,
36028797019029514,10,1,0,128,＊深遠器シニシオン,13,1019365,
36310271995740170,10,1,0,129,＊星震器プレアシオン,13,1019366,
36591746972450826,10,1,0,130,＊光跡器クリエシオン,13,1019367,
36873221949161482,10,1,0,131,＊コートウェポン,13,1019331,
37717646879293450,10,1,0,134,＊雅緋の黒刀,7,1019456,
38280596832714762,10,1,0,136,＊ツミキリ,13,1019097,
38562071809425418,10,1,0,137,＊コートウェポンＤ,9,1019043,
38843546786136074,10,1,0,138,＊勇者の聖剣,7,1019459,
39125021762846730,10,1,0,139,＊ファータセイバー,8,1019307,
39969446692978698,10,1,0,142,＊￥戦国無骨複合,8,1019434,
40250921669689354,10,1,0,143,＊レイゲンリアーム,8,1019152,
43347146413506570,10,1,0,154,＊ファーレンフォージング,8,1019151,
43628621390217226,10,1,0,155,＊フォルティレーベ,8,1019028,
43910096366927882,10,1,0,156,＊ザンバ,8,1019024,
131082,10,2,0,0,＊シン・ジ・オピュクス,7,1029067,
281474976841738,10,2,0,1,＊クール・ボール,7,1029049,
562949953552394,10,2,0,2,＊オバケハット,7,1029083,
844424930263050,10,2,0,3,＊ストロングパフェ,7,1029112,
1125899906973706,10,2,0,4,＊チェインドワイヤー,7,1029134,
1407374883684362,10,2,0,5,＊超硬質ブレード,7,1029135,
1688849860395018,10,2,0,6,＊ラッピーケージ,7,1029080,
1970324837105674,10,2,0,7,＊荊,7,1029168,
2251799813816330,10,2,0,8,＊ペンデュラム,7,1029169,
2533274790526986,10,2,0,9,＊蛇腹クリュソス,8,1029150,
2814749767237642,10,2,0,10,＊レトロフウセン,8,1029179,
3096224743948298,10,2,0,11,＊エナジーヒューザー,8,1029062,
3377699720658954,10,2,0,12,＊ブーストランサー,13,1029170,
3659174697369610,10,2,0,13,＊スラストヘビーハート,8,1029190,
3940649674080266,10,2,0,14,＊十束剣,7,1029208,
4222124650790922,10,2,0,15,＊レッツゴーサマー,8,1029205,
4503599627501578,10,2,0,16,＊グラムガイラー,8,1029200,
4785074604212234,10,2,0,17,＊ジラドメイデ,8,1029230,
5066549580922890,10,2,0,18,＊ヴィタオーバー,8,1029244,
5348024557633546,10,2,0,19,＊レムのモーニングスター,7,1029220,
5629499534344202,10,2,0,20,＊レッツゴーオーシャン,8,1029206,
5910974511054858,10,2,0,21,＊ウロボロス,7,1029257,
6192449487765514,10,2,0,22,＊対王ファムファタル,10,1029274,
6755399441186826,10,2,0,24,＊エルデトロス,8,1029289,
9007199254872074,10,2,0,32,＊クリムゾンマハト,8,1029052,
9288674231582730,10,2,0,33,＊コフィンマハト,8,1029051,
9570149208293386,10,2,0,34,＊シコウレイジュウ,13,1029288,
9851624185004042,10,2,0,35,＊オースエッジ,7,1029293,
10414574138425354,10,2,0,37,＊バトルランス,8,1029249,
10696049115136010,10,2,0,38,＊ウォリアーランス,8,1029250,
11258999068557322,10,2,0,40,＊プラズマ・ハンド,7,1029297,
11540474045267978,10,2,0,41,＊アングスグリッター,13,1029243,
12103423998689290,10,2,0,43,＊雪泉の扇子,7,1029304,
12666373952110602,10,2,0,45,＊刃鞭パラティーゼル,8,1029055,
196618,10,3,0,0,＊アイン・ザ・カプリコーン,7,1039057,
281474976907274,10,3,0,1,＊ウェディングケーキ,7,1039059,
562949953617930,10,3,0,2,＊フェームフラッグ,7,1039079,
844424930328586,10,3,0,3,＊ジークムント,7,1039135,
1125899907039242,10,3,0,4,＊スペースケーキ,7,1039082,
2251799813881866,10,3,0,8,＊リュミラピア,9,1039114,
2533274790592522,10,3,0,9,＊リュミレイバ,9,1039115,
2814749767303178,10,3,0,10,＊リュミロイド,9,1039116,
3096224744013834,10,3,0,11,＊ヴァルキュリアの槍,7,1039145,
3377699720724490,10,3,0,12,＊ヘビーブラッシュ,7,1039151,
3659174697435146,10,3,0,13,＊ゲイ・ボルク,7,1039163,
3940649674145802,10,3,0,14,＊ルテルテトイラ,7,1039178,
4222124650856458,10,3,0,15,＊パラティヌスピック,8,1039065,
4503599627567114,10,3,0,16,＊零織・イザヨイ,7,1039061,
4785074604277770,10,3,0,17,＊閻斧ラビュリス,8,1039204,
5066549580988426,10,3,0,18,＊龍吼魔笛グラビネット,7,1039198,
5348024557699082,10,3,0,19,＊煙管ノ槍,7,1039209,
5629499534409738,10,3,0,20,＊三式戦術槍／三式斬機刀,7,1039258,
5910974511120394,10,3,0,21,＊グラムシャオロー,8,1039180,
6192449487831050,10,3,0,22,＊ヴィタグレイヴ,8,1039269,
6473924464541706,10,3,0,23,＊キャバリエタリエンテ,13,1039272,
6755399441252362,10,3,0,24,＊ブロッサムローザ,8,1039250,
7036874417963018,10,3,0,25,＊ガンブレードランス,7,1039273,
7318349394673674,10,3,0,26,＊クエンティンランス,8,1039270,
7599824371384330,10,3,0,27,＊バトルパルチザン,8,1039278,
7881299348094986,10,3,0,28,＊ジラドミキサ,8,1039244,
8162774324805642,10,3,0,29,＊アーリー・ブルー,7,1039300,
9007199254937610,10,3,0,32,＊灼零エルゼガンツェ,8,1039306,
9851624185069578,10,3,0,35,＊スターズフォルジュ,9,1039162,
11540474045333514,10,3,0,41,＊レプルラメール,8,1039132,
11821949022044170,10,3,0,42,＊ソリスラメール,8,1039133,
12103423998754826,10,3,0,43,＊ロンギヌスの槍,7,1039335,
12384898975465482,10,3,0,44,＊カリエンテオーブ・メギス,13,1039337,
12666373952176138,10,3,0,45,＊イルテオンダスク・メギス,13,1039338,
13229323905597450,10,3,0,47,＊ウォリアーパルチザン,8,1039279,
13510798882308106,10,3,0,48,＊アドホルムクロード,13,1039328,
14355223812440074,10,3,0,51,＊青龍偃月刀・極,7,1039367,
14918173765861386,10,3,0,53,＊￥ソウルバニッシュ複合,8,1039031,
262154,10,4,0,0,＊ザイン・ザ・ジェミニ,7,1049060,
281474976972810,10,4,0,1,＊干将・莫耶,7,1049123,
562949953683466,10,4,0,2,＊メープルブランチ,7,1049080,
844424930394122,10,4,0,3,＊ラブラフィン,7,1049086,
1970324837236746,10,4,0,7,＊チェリーブランチ,7,1049082,
2251799813947402,10,4,0,8,＊タマヤノウチワ,7,1049146,
2533274790658058,10,4,0,9,＊ユーキラー,7,1049075,
2814749767368714,10,4,0,10,＊右歯噛咬＆左歯噛咬,7,1049172,
3096224744079370,10,4,0,11,＊ｌｉｂｅｒｔｅ,7,1049174,
3377699720790026,10,4,0,12,＊晶花クリスブリューテ,7,1049170,
3659174697500682,10,4,0,13,＊ロゼの二刀短剣,7,1049181,
3940649674211338,10,4,0,14,＊ハート・オブ・ナベリウス,7,1049135,
4222124650921994,10,4,0,15,＊インガ・ヒョウリ,8,1049064,
4503599627632650,10,4,0,16,＊ルーナ・テギネ,8,1049177,
4785074604343306,10,4,0,17,＊透刃マイ,8,1049069,
5066549581053962,10,4,0,18,＊フィーの双銃剣,7,1049213,
5348024557764618,10,4,0,19,＊フログ・アン・シエル,8,1049214,
5629499534475274,10,4,0,20,＊ダイアヴォルフ,8,1049250,
5910974511185930,10,4,0,21,＊グラムジャンガー,8,1049221,
6192449487896586,10,4,0,22,＊レイジングビート,7,1049255,
6473924464607242,10,4,0,23,＊ヴィタＴブレイド,8,1049258,
6755399441317898,10,4,0,24,＊リュミヴォーギー,8,1049122,
7036874418028554,10,4,0,25,＊ジラドブッチャ,8,1049237,
7318349394739210,10,4,0,26,＊バトルＴダガー,8,1049269,
7599824371449866,10,4,0,27,＊ホローギムレット,8,1049094,
7881299348160522,10,4,0,28,＊ヘスティア・ナイフ,7,1049304,
8162774324871178,10,4,0,29,＊ニレンカムイ,8,1049293,
8444249301581834,10,4,0,30,＊ラヴィス＝ブレイド,8,1049302,
8725724278292490,10,4,0,31,＊アンラズワル,8,1049312,
9007199255003146,10,4,0,32,＊ファイターズオーダー,8,1049258,
9288674231713802,10,4,0,33,＊ソルガディーヴァ,13,1049266,
11821949022109706,10,4,0,42,＊ラーヴァエルツ,8,1049047,
12103423998820362,10,4,0,43,＊アンバーエルツ,8,1049048,
12384898975531018,10,4,0,44,＊ルージュラヴィーネ,8,1049049,
12666373952241674,10,4,0,45,＊ブルーラヴィーネ,8,1049050,
12947848928952330,10,4,0,46,＊プログレッシブ・ナイフ,7,1049316,
13229323905662986,10,4,0,47,＊グラッド・サッド,7,1049324,
13792273859084298,10,4,0,49,＊ウォリアーＴダガー,8,1049270,
14073748835794954,10,4,0,50,＊呪風エンジョウ,13,1049262,
14355223812505610,10,4,0,51,＊サイカ・ヒョウリ,8,1049090,
14636698789216266,10,4,0,52,＊オプトレイオン,8,1049100,
15762598696058890,10,4,0,56,＊飛鳥の双刀,7,1049346,
16325548649480202,10,4,0,58,＊オプトヘルメス,8,1049101,
327690,10,5,0,0,＊ラメド・ザ・リブラ,7,1059064,
281474977038346,10,5,0,1,＊ＬＥ‐ライゲル,7,1059058,
562949953749002,10,5,0,2,＊シジノオウ,7,1059087,
844424930459658,10,5,0,3,＊アートルム,7,1059125,
1125899907170314,10,5,0,4,＊ハナノオウ,7,1059085,
1407374883880970,10,5,0,5,＊狂戦士の斧剣,7,1059154,
1688849860591626,10,5,0,6,＊フォーステップ,7,1059074,
2251799814012938,10,5,0,8,＊ゲッコウソウジン,8,1059088,
2533274790723594,10,5,0,9,＊クックターナー,9,1059177,
3096224744144906,10,5,0,11,＊赤のセイバー,8,1059208,
3377699720855562,10,5,0,12,＊アクアプラネット,7,1059219,
3659174697566218,10,5,0,13,＊神剣クロストリーズ,8,1059242,
3940649674276874,10,5,0,14,＊ＰＢセイバー,8,1059243,
4222124650987530,10,5,0,15,＊断翼ロート＝ラウト,8,1059258,
4785074604408842,10,5,0,17,＊グラムイザント,8,1059214,
5066549581119498,10,5,0,18,＊ヴィタＤセイバー,8,1059274,
5348024557830154,10,5,0,19,＊コートダブリス,13,1059275,
5629499534540810,10,5,0,20,＊天双星シチセキ,8,1059216,
5910974511251466,10,5,0,21,＊ジラドギロン,8,1059253,
6192449487962122,10,5,0,22,＊ヴェルンドクラレ,8,1059285,
6473924464672778,10,5,0,23,＊キャロルホリネス,8,1059298,
6755399441383434,10,5,0,24,＊ファーストアプローチ,8,1059303,
7318349394804746,10,5,0,26,＊天双星シンメイ,8,1059218,
7599824371515402,10,5,0,27,＊ノクスカディナ,8,1059334,
7881299348226058,10,5,0,28,＊アルタードディバイド,7,1059339,
8162774324936714,10,5,0,29,＊キャロルホワイシア,8,1059299,
10133099161911306,10,5,0,36,＊コートダブリスＤ,10,1059134,
10414574138621962,10,5,0,37,＊ノーティカルスター,7,1059365,
10696049115332618,10,5,0,38,＊エトワールズオーダー,8,1059274,
10977524092043274,10,5,0,39,＊エールスターライト,8,1059353,
11258999068753930,10,5,0,40,＊ノーティカルスター２,7,1059368,
12103423998885898,10,5,0,43,＊イダテン,8,1059147,
12384898975596554,10,5,0,44,＊ウォーヴァルエッジ,8,1059381,
12666373952307210,10,5,0,45,＊バトルＤセイバー,8,1059288,
12947848929017866,10,5,0,46,＊ウォリアーＤセイバー,8,1059289,
13229323905728522,10,5,0,47,＊アングススカーレット,13,1059272,
13510798882439178,10,5,0,48,＊アスナの細剣,8,1059399,
14636698789281802,10,5,0,52,＊￥ＤＳレガシー２,8,1059408,
14918173765992458,10,5,0,53,＊スキアストレイン,8,1059052,
15199648742703114,10,5,0,54,＊ガルグライシス,8,1059174,
15481123719413770,10,5,0,55,＊エンシェントクォーツ,8,1059066,
393226,10,6,0,0,＊バヴ・ザ・タウラス,7,1069061,
281474977103882,10,6,0,1,＊ソニックナックル,7,1069026,
562949953814538,10,6,0,2,＊リュミック,9,1069110,
844424930525194,10,6,0,3,＊リュミット,9,1069111,
1125899907235850,10,6,0,4,＊リュミッサ,9,1069112,
1407374883946506,10,6,0,5,＊アークマパンチャー,7,1069129,
1688849860657162,10,6,0,6,＊ラッキースロックル,7,1069134,
1970324837367818,10,6,0,7,＊ニャックル,7,1069049,
2251799814078474,10,6,0,8,＊ヴァルガンテ,7,1069152,
2533274790789130,10,6,0,9,＊ファイティングソウル,8,1069054,
2814749767499786,10,6,0,10,＊アディルレイト,8,1069174,
3096224744210442,10,6,0,11,＊火竜の鉄拳,7,1069189,
3377699720921098,10,6,0,12,＊破拳ワルフラーン,8,1069196,
3659174697631754,10,6,0,13,＊ティルクルレプーレ,8,1069193,
3940649674342410,10,6,0,14,＊スファライ,7,1069188,
4222124651053066,10,6,0,15,＊三式拳鍔／三式戦術刀,7,1069238,
4503599627763722,10,6,0,16,＊グラムゴウアンガ,8,1069156,
4785074604474378,10,6,0,17,＊ジャンボツインダー,7,1069237,
5066549581185034,10,6,0,18,＊ジラドジャハル,8,1069225,
5348024557895690,10,6,0,19,＊ヴィタクラシェルブ,8,1069245,
5629499534606346,10,6,0,20,＊ケリッシュフロッシュ,8,1069239,
6192449488027658,10,6,0,22,＊プラフタの駆動機兵,7,1069251,
6473924464738314,10,6,0,23,＊ネイクローＲＦ,7,1069257,
6755399441448970,10,6,0,24,＊俺の拳,7,1069280,
7036874418159626,10,6,0,25,＊バトルナックル,8,1069249,
7318349394870282,10,6,0,26,＊Ａ．Ｉ．Ｓ－Ａ－,7,1069279,
7599824371580938,10,6,0,27,＊デルドグリエル,13,1069248,
10414574138687498,10,6,0,37,＊フレアラカ,8,1069132,
10696049115398154,10,6,0,38,＊ウォリアーナックル,8,1069250,
10977524092108810,10,6,0,39,＊アルディトナプロ,13,1069146,
458762,10,7,0,0,＊ヌン・ザ・スコーピオ,7,1079069,
281474977169418,10,7,0,1,＊プレイメディック,7,1079082,
562949953880074,10,7,0,2,＊トラメガスワン,7,1079056,
1688849860722698,10,7,0,6,＊リュミグナー,9,1079123,
1970324837433354,10,7,0,7,＊リュミグニー,9,1079124,
2251799814144010,10,7,0,8,＊リュミグノー,9,1079125,
2533274790854666,10,7,0,9,＊ロゼオパラソーレ,7,1079081,
2814749767565322,10,7,0,10,＊アークマベヨネット,7,1079150,
3096224744275978,10,7,0,11,＊サインヴォルド,7,1079162,
3377699720986634,10,7,0,12,＊守のコスモガン,7,1079171,
3659174697697290,10,7,0,13,＊タイラントヴィエラ,8,1079072,
3940649674407946,10,7,0,14,＊戒剣ナナキ,8,1079206,
4222124651118602,10,7,0,15,＊イクスシュレイラ,8,1079191,
4503599627829258,10,7,0,16,＊レイディアント,9,1079073,
4785074604539914,10,7,0,17,＊クロのガンスみャッシュ,8,1079067,
5066549581250570,10,7,0,18,＊魔弾ミストルテイン,9,1079090,
5348024557961226,10,7,0,19,＊盗賊・エクスカリバー,7,1079233,
5629499534671882,10,7,0,20,＊グラムジエンザー,8,1079211,
5910974511382538,10,7,0,21,＊ジラドアサン,8,1079240,
6192449488093194,10,7,0,22,＊ヴィタスレイヤー,8,1079252,
6473924464803850,10,7,0,23,＊トイガルファ,8,1079254,
6755399441514506,10,7,0,24,＊ロジーの錬金剣,7,1079257,
8444249301778442,10,7,0,30,＊ロードアキシオン,8,1079033,
8725724278489098,10,7,0,31,＊メガスラッシュエッジ,7,1079288,
9007199255199754,10,7,0,32,＊カムラディオアモク,13,1079263,
9288674231910410,10,7,0,33,＊フィーネスカリダス,13,1079277,
9570149208621066,10,7,0,34,＊アディクトシャルム,13,1079280,
9851624185331722,10,7,0,35,＊ブロマペトレーマ,13,1079287,
12384898975727626,10,7,0,44,＊コンサートマスター,13,1079165,
12666373952438282,10,7,0,45,＊ティシュトリヤ,7,1079316,
12947848929148938,10,7,0,46,＊バトルスラッシュ,8,1079258,
13229323905859594,10,7,0,47,＊ウォリアースラッシュ,8,1079259,
14355223812702218,10,7,0,51,＊ヴィクトワルエーレ,8,1079319,
14636698789412874,10,7,0,52,＊グラウベンエーレ,8,1079320,
14918173766123530,10,7,0,53,＊スペルビアエーレ,8,1079321,
15199648742834186,10,7,0,54,＊タロンヴォルク,13,1079323,
15762598696255498,10,7,0,56,＊クラスターソードライフル,9,1079302,
16044073672966154,10,7,0,57,＊マレディクエティル,8,1079306,
16325548649676810,10,7,0,58,＊ラトナスフィナト,13,1079327,
16607023626387466,10,7,0,59,＊ラトナスノビーレ,13,1079328,
17451448556519434,10,7,0,62,＊シャットラウンダー,8,1079112,
281474977234954,10,8,0,1,＊ギターケース,7,1089078,
562949953945610,10,8,0,2,＊スネークギターケース,7,1089080,
844424930656266,10,8,0,3,＊炸薬狙撃銃・連式,7,1089056,
1125899907366922,10,8,0,4,＊パインスナイパー,7,1089082,
1407374884077578,10,8,0,5,＊エクサクロノフ,9,1089122,
1688849860788234,10,8,0,6,＊エクサクラコフ,9,1089123,
1970324837498890,10,8,0,7,＊エクサクリマフ,9,1089124,
2251799814209546,10,8,0,8,＊ピュアブランカ,7,1089145,
2533274790920202,10,8,0,9,＊ストリクス,7,1089185,
2814749767630858,10,8,0,10,＊ヤスミノコフ５０００ＳＤ,7,1089167,
3096224744341514,10,8,0,11,＊レブナント３,7,1089058,
3377699721052170,10,8,0,12,＊レブナント３Ｄ,7,1089092,
3659174697762826,10,8,0,13,＊レブナント３Ｒ,7,1089093,
3940649674473482,10,8,0,14,＊グラウィスパニッシャー,8,1089179,
4222124651184138,10,8,0,15,＊アサルトミコシ,8,1089207,
4503599627894794,10,8,0,16,＊シャグボルトル,9,1089115,
4785074604605450,10,8,0,17,＊Ｍｉｓｓトラヴァイエ,7,1089059,
5066549581316106,10,8,0,18,＊ドリームメガホン,7,1089085,
5348024558026762,10,8,0,19,＊スプレッドニードル,8,1089022,
5629499534737418,10,8,0,20,＊アークマミライフル,8,1089156,
5910974511448074,10,8,0,21,＊トナーカイーグル,8,1089260,
6192449488158730,10,8,0,22,＊幻銃,8,1089277,
6473924464869386,10,8,0,23,＊グラムファーガン,8,1089229,
6755399441580042,10,8,0,24,＊ディナイアルワン,7,1089276,
7036874418290698,10,8,0,25,＊バトルライフル,8,1089257,
7318349395001354,10,8,0,26,＊ヴィタブラスター,8,1089288,
7599824371712010,10,8,0,27,＊６０ｍｍガトリングガン,7,1089290,
7881299348422666,10,8,0,28,＊ブルームブラスター,7,1089275,
8162774325133322,10,8,0,29,＊ヴィランツアクター,13,1089287,
8444249301843978,10,8,0,30,＊ジラドガトル,8,1089267,
8725724278554634,10,8,0,31,＊ヴィンテージライフル,8,1089298,
9007199255265290,10,8,0,32,＊御坂専用Ｚｉｇ　ランチャー,8,1089305,
9288674231975946,10,8,0,33,＊Ｚｉｇ　ランチャー,8,1089306,
9570149208686602,10,8,0,34,＊東郷美森の銃,7,1089307,
9851624185397258,10,8,0,35,＊サイレントバイオレット,7,1089314,
10133099162107914,10,8,0,36,＊スムレラ投射長銃・刻,7,1089318,
10414574138818570,10,8,0,37,＊ブリッツホライゾン,7,1089297,
10696049115529226,10,8,0,38,＊Ｍ２５ＳＥミズーリ,8,1089086,
10977524092239882,10,8,0,39,＊セグメントライフル,7,1089327,
11258999068950538,10,8,0,40,＊カイ・シュレンの狙撃銃,7,1089337,
11540474045661194,10,8,0,41,＊レンジャーズオーダー,8,1089288,
11821949022371850,10,8,0,42,＊ブラックバルズ,9,1089097,
12103423999082506,10,8,0,43,＊コートアサルト,13,1089348,
12384898975793162,10,8,0,44,＊シッドレクヴィット,13,1089346,
12666373952503818,10,8,0,45,＊星銃ハリエット,10,1089332,
16044073673031690,10,8,0,57,＊陽電子砲,7,1089350,
16325548649742346,10,8,0,58,＊パレットライフル,7,1089349,
17169973579874314,10,8,0,61,＊スカルダレラ,8,1089064,
17451448556584970,10,8,0,62,＊ウォリアーライフル,8,1089258,
18014398510006282,10,8,0,64,＊ＥＭ－９ルクザツィオン,7,1089363,
18858823440138250,10,8,0,67,＊姉御のマシンガン,7,1089374,
19421773393559562,10,8,0,69,＊ローズオーナメント,8,1089105,
589834,10,9,0,0,＊コフ・ザ・ピスケス,7,1099072,
281474977300490,10,9,0,1,＊スライバイパー,7,1099050,
562949954011146,10,9,0,2,＊ザメリーキャノン,7,1099092,
844424930721802,10,9,0,3,＊単式炸薬砲・猛虎,7,1099067,
1125899907432458,10,9,0,4,＊リュミルピルマ,9,1099131,
1407374884143114,10,9,0,5,＊リュミルプラレ,9,1099132,
1688849860853770,10,9,0,6,＊リュミルパルド,9,1099133,
1970324837564426,10,9,0,7,＊ミニラッピーキャノン,7,1099084,
2251799814275082,10,9,0,8,＊ファンファンバズーカ,7,1099089,
2533274790985738,10,9,0,9,＊チョコバナンチャー,7,1099080,
2814749767696394,10,9,0,10,＊サルワトゥース,7,1099159,
3096224744407050,10,9,0,11,＊メセタンシューター,7,1099165,
3377699721117706,10,9,0,12,＊スパークリングファイト,7,1099158,
3659174697828362,10,9,0,13,＊ラブローザ,7,1099187,
3940649674539018,10,9,0,14,＊スクルド,7,1099193,
4503599627960330,10,9,0,16,＊ロートパスカ,7,1099152,
4785074604670986,10,9,0,17,＊クラッドキャノン,7,1099083,
5066549581381642,10,9,0,18,＊ディバインカノン,7,1099214,
5348024558092298,10,9,0,19,＊フェリオバンカー,8,1099096,
5629499534802954,10,9,0,20,＊スノーキャノンマン,8,1099224,
5910974511513610,10,9,0,21,＊龍眼砲バルモニウム,7,1099233,
6192449488224266,10,9,0,22,＊イグニションフレア,7,1099240,
6473924464934922,10,9,0,23,＊バナンチャー,8,1099071,
6755399441645578,10,9,0,24,＊フレイフェーゲン,8,1099234,
7036874418356234,10,9,0,25,＊グラムバスタッド,8,1099191,
7318349395066890,10,9,0,26,＊ヴィタピサスティアン,8,1099278,
7599824371777546,10,9,0,27,＊ジラドボルス,8,1099269,
7881299348488202,10,9,0,28,＊ヴェルンドカノン,8,1099290,
8162774325198858,10,9,0,29,＊リッターウォッター,8,1099306,
8444249301909514,10,9,0,30,＊デスペラ・トランケ,7,1099296,
8725724278620170,10,9,0,31,＊ＢＬＯＯＤ　ＰＲＡＹＥＲＳ,7,1099312,
9007199255330826,10,9,0,32,＊レールガン,7,1099315,
9288674232041482,10,9,0,33,＊シューティングドライブ,8,1099326,
9570149208752138,10,9,0,34,＊ミラキュルマジック,8,1099325,
10133099162173450,10,9,0,36,＊皇砲クオンタム,10,1099322,
10414574138884106,10,9,0,37,＊ショコラブエンペ,8,1099328,
10696049115594762,10,9,0,38,＊ＲＨ・ストリーマ,7,1099338,
10977524092305418,10,9,0,39,＊バレトデモリシャー,13,1099247,
13510798882701322,10,9,0,48,＊バトルランチャー,8,1099257,
13792273859411978,10,9,0,49,＊ウォリアーランチャー,8,1099258,
14073748836122634,10,9,0,50,＊アドホルムデュルケ,13,1099339,
15199648742965258,10,9,0,54,＊アールロイド,9,1099346,
655370,10,10,0,0,＊ヘット・ザ・キャンサー,7,1109067,
281474977366026,10,10,0,1,＊Ｄ９２ジェイナス,7,1109071,
562949954076682,10,10,0,2,＊メリーバー,7,1109078,
844424930787338,10,10,0,3,＊エレクティフィニス,7,1109147,
1125899907497994,10,10,0,4,＊ローズピッチャー,7,1109109,
1407374884208650,10,10,0,5,＊シュリッツィー,9,1109131,
1688849860919306,10,10,0,6,＊シュリッツィール,9,1109132,
1970324837629962,10,10,0,7,＊シュリッツィーガー,9,1109133,
2251799814340618,10,10,0,8,＊リュミガルツ,9,1109134,
2533274791051274,10,10,0,9,＊リュミガリタ,9,1109135,
2814749767761930,10,10,0,10,＊リュミガラク,9,1109136,
3096224744472586,10,10,0,11,＊オルトロスMk.2,7,1109169,
3377699721183242,10,10,0,12,＊テンションブラスター,7,1109170,
3659174697893898,10,10,0,13,＊ＳＨ・トライデント,7,1109172,
3940649674604554,10,10,0,14,＊ジャックペポ,7,1109177,
4222124651315210,10,10,0,15,＊スプニャッシュ,7,1109072,
4503599628025866,10,10,0,16,＊ギャランニクス,7,1109213,
4785074604736522,10,10,0,17,＊Ｍ＆Ａ６０ヴァイス,8,1109024,
5066549581447178,10,10,0,18,＊魔銃・ベルヴェルク,7,1109065,
5348024558157834,10,10,0,19,＊クロトフＭ２３８,8,1109176,
5910974511579146,10,10,0,21,＊煌舞アウロラ,8,1109275,
6192449488289802,10,10,0,22,＊アリアの双剣双銃,7,1109262,
6473924465000458,10,10,0,23,＊あかりの短機関銃,7,1109263,
6755399441711114,10,10,0,24,＊絢爛砲ブリュンヒルデ,7,1109279,
7036874418421770,10,10,0,25,＊双魔銃剣アンフィスバエナ,7,1109264,
7318349395132426,10,10,0,26,＊デュアルバード,8,1109093,
7599824371843082,10,10,0,27,＊フレイフィオーラ,9,1109256,
7881299348553738,10,10,0,28,＊ベノムリアクター,7,1109283,
8162774325264394,10,10,0,29,＊グラムフェイズ,8,1109232,
8444249301975050,10,10,0,30,＊ツインアサルト,8,1109321,
8725724278685706,10,10,0,31,＊ミューズブレス,7,1109304,
9007199255396362,10,10,0,32,＊アルブ・ボア,9,1109091,
9288674232107018,10,10,0,33,＊バトルＴマシンガン,8,1109328,
9570149208817674,10,10,0,34,＊ジラドグレッド,8,1109305,
9851624185528330,10,10,0,35,＊ジャックイグニス,8,1109179,
10133099162238986,10,10,0,36,＊ノブルフェデルタ,8,1109340,
10414574138949642,10,10,0,37,＊Ｈ１０ミズーリＴ,8,1109029,
10696049115660298,10,10,0,38,＊妖舞アウロラ,7,1109370,
10977524092370954,10,10,0,39,＊コートバレル,13,1109366,
11258999069081610,10,10,0,40,＊トリミンドライビット,7,1109371,
11540474045792266,10,10,0,41,＊ガンナーズオーダー,8,1109321,
11821949022502922,10,10,0,42,＊パンクシェイク,8,1109210,
12103423999213578,10,10,0,43,＊トランクハント,13,1109354,
12384898975924234,10,10,0,44,＊ヤスミノコフ８０００Ｃ,8,1109373,
12666373952634890,10,10,0,45,＊フォルニスフィジス,8,1109248,
12947848929345546,10,10,0,46,＊バレトレイズ,13,1109285,
13229323906056202,10,10,0,47,＊エクディクランコア,13,1109375,
16607023626584074,10,10,0,59,＊アーレウスＭ２３,13,1109250,
16888498603294730,10,10,0,60,＊ウォリアーＴマシンガン,8,1109329,
17451448556716042,10,10,0,62,＊アングスウィンディア,13,1109317,
17732923533426698,10,10,0,63,＊フェズリールイス,7,1109383,
720906,10,11,0,0,＊ヨッド・ザ・ヴァルゴ,7,1119066,
281474977431562,10,11,0,1,＊レジャーシェード,7,1119088,
562949954142218,10,11,0,2,＊リーリーシャフト,7,1119065,
